population_2022_mean,population_2022_median,population_2022_sd,population_2022_min,population_2022_max,population_2021_mean,population_2021_median,population_2021_sd,population_2021_min,population_2021_max,population_2020_mean,population_2020_median,population_2020_sd,population_2020_min,population_2020_max,population_2019_mean,population_2019_median,population_2019_sd,population_2019_min,population_2019_max,population_2018_mean,population_2018_median,population_2018_sd,population_2018_min,population_2018_max,population_2017_mean,population_2017_median,population_2017_sd,population_2017_min,population_2017_max,population_2016_mean,population_2016_median,population_2016_sd,population_2016_min,population_2016_max,population_2015_mean,population_2015_median,population_2015_sd,population_2015_min,population_2015_max,gdp_2022_mean,gdp_2022_median,gdp_2022_sd,gdp_2022_min,gdp_2022_max,gdp_2021_mean,gdp_2021_median,gdp_2021_sd,gdp_2021_min,gdp_2021_max,gdp_2020_mean,gdp_2020_median,gdp_2020_sd,gdp_2020_min,gdp_2020_max,gdp_2019_mean,gdp_2019_median,gdp_2019_sd,gdp_2019_min,gdp_2019_max,gdp_2018_mean,gdp_2018_median,gdp_2018_sd,gdp_2018_min,gdp_2018_max,gdp_2017_mean,gdp_2017_median,gdp_2017_sd,gdp_2017_min,gdp_2017_max,gdp_2016_mean,gdp_2016_median,gdp_2016_sd,gdp_2016_min,gdp_2016_max,gdp_2015_mean,gdp_2015_median,gdp_2015_sd,gdp_2015_min,gdp_2015_max,unemployment_rate_2022_mean,unemployment_rate_2022_median,unemployment_rate_2022_sd,unemployment_rate_2022_min,unemployment_rate_2022_max,unemployment_rate_2021_mean,unemployment_rate_2021_median,unemployment_rate_2021_sd,unemployment_rate_2021_min,unemployment_rate_2021_max,unemployment_rate_2020_mean,unemployment_rate_2020_median,unemployment_rate_2020_sd,unemployment_rate_2020_min,unemployment_rate_2020_max,unemployment_rate_2019_mean,unemployment_rate_2019_median,unemployment_rate_2019_sd,unemployment_rate_2019_min,unemployment_rate_2019_max,unemployment_rate_2018_mean,unemployment_rate_2018_median,unemployment_rate_2018_sd,unemployment_rate_2018_min,unemployment_rate_2018_max,unemployment_rate_2017_mean,unemployment_rate_2017_median,unemployment_rate_2017_sd,unemployment_rate_2017_min,unemployment_rate_2017_max,unemployment_rate_2016_mean,unemployment_rate_2016_median,unemployment_rate_2016_sd,unemployment_rate_2016_min,unemployment_rate_2016_max,unemployment_rate_2015_mean,unemployment_rate_2015_median,unemployment_rate_2015_sd,unemployment_rate_2015_min,unemployment_rate_2015_max,inflation_rate_2022_mean,inflation_rate_2022_median,inflation_rate_2022_sd,inflation_rate_2022_min,inflation_rate_2022_max,inflation_rate_2021_mean,inflation_rate_2021_median,inflation_rate_2021_sd,inflation_rate_2021_min,inflation_rate_2021_max,inflation_rate_2020_mean,inflation_rate_2020_median,inflation_rate_2020_sd,inflation_rate_2020_min,inflation_rate_2020_max,inflation_rate_2019_mean,inflation_rate_2019_median,inflation_rate_2019_sd,inflation_rate_2019_min,inflation_rate_2019_max,inflation_rate_2018_mean,inflation_rate_2018_median,inflation_rate_2018_sd,inflation_rate_2018_min,inflation_rate_2018_max,inflation_rate_2017_mean,inflation_rate_2017_median,inflation_rate_2017_sd,inflation_rate_2017_min,inflation_rate_2017_max,inflation_rate_2016_mean,inflation_rate_2016_median,inflation_rate_2016_sd,inflation_rate_2016_min,inflation_rate_2016_max,inflation_rate_2015_mean,inflation_rate_2015_median,inflation_rate_2015_sd,inflation_rate_2015_min,inflation_rate_2015_max,exports_2022_mean,exports_2022_median,exports_2022_sd,exports_2022_min,exports_2022_max,exports_2021_mean,exports_2021_median,exports_2021_sd,exports_2021_min,exports_2021_max,exports_2020_mean,exports_2020_median,exports_2020_sd,exports_2020_min,exports_2020_max,exports_2019_mean,exports_2019_median,exports_2019_sd,exports_2019_min,exports_2019_max,exports_2018_mean,exports_2018_median,exports_2018_sd,exports_2018_min,exports_2018_max,exports_2017_mean,exports_2017_median,exports_2017_sd,exports_2017_min,exports_2017_max,exports_2016_mean,exports_2016_median,exports_2016_sd,exports_2016_min,exports_2016_max,exports_2015_mean,exports_2015_median,exports_2015_sd,exports_2015_min,exports_2015_max,gdp_per_capita_2022_mean,gdp_per_capita_2022_median,gdp_per_capita_2022_sd,gdp_per_capita_2022_min,gdp_per_capita_2022_max,gdp_per_capita_2021_mean,gdp_per_capita_2021_median,gdp_per_capita_2021_sd,gdp_per_capita_2021_min,gdp_per_capita_2021_max,gdp_per_capita_2020_mean,gdp_per_capita_2020_median,gdp_per_capita_2020_sd,gdp_per_capita_2020_min,gdp_per_capita_2020_max,gdp_per_capita_2019_mean,gdp_per_capita_2019_median,gdp_per_capita_2019_sd,gdp_per_capita_2019_min,gdp_per_capita_2019_max,gdp_per_capita_2018_mean,gdp_per_capita_2018_median,gdp_per_capita_2018_sd,gdp_per_capita_2018_min,gdp_per_capita_2018_max,gdp_per_capita_2017_mean,gdp_per_capita_2017_median,gdp_per_capita_2017_sd,gdp_per_capita_2017_min,gdp_per_capita_2017_max,gdp_per_capita_2016_mean,gdp_per_capita_2016_median,gdp_per_capita_2016_sd,gdp_per_capita_2016_min,gdp_per_capita_2016_max,gdp_per_capita_2015_mean,gdp_per_capita_2015_median,gdp_per_capita_2015_sd,gdp_per_capita_2015_min,gdp_per_capita_2015_max,life_expectancy_2022_mean,life_expectancy_2022_median,life_expectancy_2022_sd,life_expectancy_2022_min,life_expectancy_2022_max,life_expectancy_2021_mean,life_expectancy_2021_median,life_expectancy_2021_sd,life_expectancy_2021_min,life_expectancy_2021_max,life_expectancy_2020_mean,life_expectancy_2020_median,life_expectancy_2020_sd,life_expectancy_2020_min,life_expectancy_2020_max,life_expectancy_2019_mean,life_expectancy_2019_median,life_expectancy_2019_sd,life_expectancy_2019_min,life_expectancy_2019_max,life_expectancy_2018_mean,life_expectancy_2018_median,life_expectancy_2018_sd,life_expectancy_2018_min,life_expectancy_2018_max,life_expectancy_2017_mean,life_expectancy_2017_median,life_expectancy_2017_sd,life_expectancy_2017_min,life_expectancy_2017_max,life_expectancy_2016_mean,life_expectancy_2016_median,life_expectancy_2016_sd,life_expectancy_2016_min,life_expectancy_2016_max,life_expectancy_2015_mean,life_expectancy_2015_median,life_expectancy_2015_sd,life_expectancy_2015_min,life_expectancy_2015_max,pm25_air_pollution_2020_mean,pm25_air_pollution_2020_median,pm25_air_pollution_2020_sd,pm25_air_pollution_2020_min,pm25_air_pollution_2020_max,pm25_air_pollution_2019_mean,pm25_air_pollution_2019_median,pm25_air_pollution_2019_sd,pm25_air_pollution_2019_min,pm25_air_pollution_2019_max,pm25_air_pollution_2018_mean,pm25_air_pollution_2018_median,pm25_air_pollution_2018_sd,pm25_air_pollution_2018_min,pm25_air_pollution_2018_max,pm25_air_pollution_2017_mean,pm25_air_pollution_2017_median,pm25_air_pollution_2017_sd,pm25_air_pollution_2017_min,pm25_air_pollution_2017_max,pm25_air_pollution_2016_mean,pm25_air_pollution_2016_median,pm25_air_pollution_2016_sd,pm25_air_pollution_2016_min,pm25_air_pollution_2016_max,pm25_air_pollution_2015_mean,pm25_air_pollution_2015_median,pm25_air_pollution_2015_sd,pm25_air_pollution_2015_min,pm25_air_pollution_2015_max,education_expenditure_2022_mean,education_expenditure_2022_median,education_expenditure_2022_sd,education_expenditure_2022_min,education_expenditure_2022_max,education_expenditure_2021_mean,education_expenditure_2021_median,education_expenditure_2021_sd,education_expenditure_2021_min,education_expenditure_2021_max,education_expenditure_2020_mean,education_expenditure_2020_median,education_expenditure_2020_sd,education_expenditure_2020_min,education_expenditure_2020_max,education_expenditure_2019_mean,education_expenditure_2019_median,education_expenditure_2019_sd,education_expenditure_2019_min,education_expenditure_2019_max,education_expenditure_2018_mean,education_expenditure_2018_median,education_expenditure_2018_sd,education_expenditure_2018_min,education_expenditure_2018_max,education_expenditure_2017_mean,education_expenditure_2017_median,education_expenditure_2017_sd,education_expenditure_2017_min,education_expenditure_2017_max,education_expenditure_2016_mean,education_expenditure_2016_median,education_expenditure_2016_sd,education_expenditure_2016_min,education_expenditure_2016_max,education_expenditure_2015_mean,education_expenditure_2015_median,education_expenditure_2015_sd,education_expenditure_2015_min,education_expenditure_2015_max,undernourishment_rate_2021_mean,undernourishment_rate_2021_median,undernourishment_rate_2021_sd,undernourishment_rate_2021_min,undernourishment_rate_2021_max,undernourishment_rate_2020_mean,undernourishment_rate_2020_median,undernourishment_rate_2020_sd,undernourishment_rate_2020_min,undernourishment_rate_2020_max,undernourishment_rate_2019_mean,undernourishment_rate_2019_median,undernourishment_rate_2019_sd,undernourishment_rate_2019_min,undernourishment_rate_2019_max,undernourishment_rate_2018_mean,undernourishment_rate_2018_median,undernourishment_rate_2018_sd,undernourishment_rate_2018_min,undernourishment_rate_2018_max,undernourishment_rate_2017_mean,undernourishment_rate_2017_median,undernourishment_rate_2017_sd,undernourishment_rate_2017_min,undernourishment_rate_2017_max,undernourishment_rate_2016_mean,undernourishment_rate_2016_median,undernourishment_rate_2016_sd,undernourishment_rate_2016_min,undernourishment_rate_2016_max,undernourishment_rate_2015_mean,undernourishment_rate_2015_median,undernourishment_rate_2015_sd,undernourishment_rate_2015_min,undernourishment_rate_2015_max,health_expenditure_2021_mean,health_expenditure_2021_median,health_expenditure_2021_sd,health_expenditure_2021_min,health_expenditure_2021_max,health_expenditure_2020_mean,health_expenditure_2020_median,health_expenditure_2020_sd,health_expenditure_2020_min,health_expenditure_2020_max,health_expenditure_2019_mean,health_expenditure_2019_median,health_expenditure_2019_sd,health_expenditure_2019_min,health_expenditure_2019_max,health_expenditure_2018_mean,health_expenditure_2018_median,health_expenditure_2018_sd,health_expenditure_2018_min,health_expenditure_2018_max,health_expenditure_2017_mean,health_expenditure_2017_median,health_expenditure_2017_sd,health_expenditure_2017_min,health_expenditure_2017_max,health_expenditure_2016_mean,health_expenditure_2016_median,health_expenditure_2016_sd,health_expenditure_2016_min,health_expenditure_2016_max,health_expenditure_2015_mean,health_expenditure_2015_median,health_expenditure_2015_sd,health_expenditure_2015_min,health_expenditure_2015_max,infant_mortality_rate_2022_mean,infant_mortality_rate_2022_median,infant_mortality_rate_2022_sd,infant_mortality_rate_2022_min,infant_mortality_rate_2022_max,infant_mortality_rate_2021_mean,infant_mortality_rate_2021_median,infant_mortality_rate_2021_sd,infant_mortality_rate_2021_min,infant_mortality_rate_2021_max,infant_mortality_rate_2020_mean,infant_mortality_rate_2020_median,infant_mortality_rate_2020_sd,infant_mortality_rate_2020_min,infant_mortality_rate_2020_max,infant_mortality_rate_2019_mean,infant_mortality_rate_2019_median,infant_mortality_rate_2019_sd,infant_mortality_rate_2019_min,infant_mortality_rate_2019_max,infant_mortality_rate_2018_mean,infant_mortality_rate_2018_median,infant_mortality_rate_2018_sd,infant_mortality_rate_2018_min,infant_mortality_rate_2018_max,infant_mortality_rate_2017_mean,infant_mortality_rate_2017_median,infant_mortality_rate_2017_sd,infant_mortality_rate_2017_min,infant_mortality_rate_2017_max,infant_mortality_rate_2016_mean,infant_mortality_rate_2016_median,infant_mortality_rate_2016_sd,infant_mortality_rate_2016_min,infant_mortality_rate_2016_max,infant_mortality_rate_2015_mean,infant_mortality_rate_2015_median,infant_mortality_rate_2015_sd,infant_mortality_rate_2015_min,infant_mortality_rate_2015_max
323621835.54339623,10579529.5,1002576507.8473111,11312,7951595433,320678260.90943396,10537489.5,994686224.4784856,11204,7888963821,317429301.7735849,10652042.5,985648721.4297204,11069,7821271846,313834778.2150943,10559768,975574440.5538414,10956,7742724795,310125938.2528302,10427597,965039102.1844743,10865,7661177849,306337021.81509435,10447369,954174867.6470331,10828,7577110140,302487091.13584906,10426522,943023787.6093537,10852,7490956237,298644186.9698113,10381954,931884181.8029764,10877,7404251118,3344889170809.2573,79974146920.32585,10823402216125.363,59065982.0873657,101225059591363,3143292819520.196,67102835942.8851,10477645592872.059,60196405.7138393,97527032881901.1,2730281918628.5522,60798228311.511795,9188243076430.52,51746594.3148543,85577718250195.5,2800084003129.1216,62044772804.15735,9414134029876.389,54123198.5662913,87945574337517.8,2757885559368.9326,60946159806.99415,9276640712479.605,48015259.8751356,86686870786621.5,2591038719243.216,57816099005.13789,8714210722257.127,45276595.3533146,81550955754739.3,2420333704851.4165,51943684018.77695,8189336523983.293,41629064.2232388,76588030455295.5,2387457845569.6636,51368964394.3082,8051791632590.851,36811936.0824587,75359657218242.5,7.014325934151614,5.92461288624241,4.955199515179724,0.13,37.852,7.814761841953381,6.640260234471285,5.117516674650456,0.14,35.707,8.13070413135371,7.129456973613605,5.124257565389138,0.14,34.232,7.082030149050031,6.08897813914656,4.789829490751409,0.1,29.049,7.224789262630916,6.01754020171336,4.860462324634003,0.11,26.983,7.4904471094883744,6.37132892613209,4.902745977338999,0.14,26.064,7.700425420049888,6.891,5.010487402675379,0.15,25.999,7.829691749512615,6.876655871795795,5.102992380804096,0.17,27.695,11.573759749561095,8.822395480145195,15.772956692328917,-6.68732094212672,171.205491336641,7.521258884462522,4.22278962033194,24.787566957947057,-0.772844370359139,359.093040778999,6.757391683552983,2.75298012610952,35.91912336906985,-2.5952432588738,557.201817362051,4.627830106400827,2.64913021837516,16.936873006708673,-3.2333893398333,255.304990757856,4.078212240254799,3.0109723709917953,6.940057161507499,-2.81469807668465,83.5015294921999,4.744350092351228,3.27955694678546,12.14012513835539,-1.53709962980849,187.851630279442,6.0264749608804955,2.3708367639086854,28.222644166933236,-3.07821765676927,379.999585624026,3.576433938977656,2.5289155072332496,9.036384816767624,-3.74914524799629,121.738085297503,1198708314386.0063,147981145018.241,3310082175040.6787,19640321.878052,31400967426674,1033811614341.0583,87847339512.62035,2995053828092.2163,10745871.4686634,28197310472469.4,810583854644.4608,56332036099.175446,2403009613891.282,21159214.3611695,22529125404527.9,887894099641.952,66404780772.4515,2642360419722.792,32503688.1989452,24865355157709.3,888788929971.0253,59139996286.61905,2684574628539.054,19125672.8122581,25264084692297.8,805221054075.9344,53052182664.90695,2452005885670.442,29429130.1528713,23060401214745.1,727499702960.5897,43542164516.4203,2228428235601.402,34308904.7541878,20927058819393.2,738517775126.6517,44677678646.22885,2263558149494.4536,26692059.8907662,21315096441263.6,18863.311340831126,8569.935932141285,28275.130507331975,259.025031363088,240862.18244774,18718.20265667907,7644.48055097235,28440.223190312383,221.157803429854,235132.784182144,16272.838959123164,6771.578508142,24075.23006732439,216.827417481114,182537.387370109,17501.144072494764,7459.58778628179,25400.758071194967,216.972970900616,199382.838585354,17539.915008696546,7188.48123904284,25658.36146114622,232.060616627711,193968.090133158,16555.219986706074,6719.90799939888,24113.795836770045,244.14542219677,173611.687859934,15753.070675898372,6287.70614316994,23316.84160389827,242.539527292978,174412.494536127,15440.461801027135,6285.37878410007,23029.631732559785,289.359627206129,170338.680381498,72.10858324504387,72.7686312779905,7.367297960432703,52.997,85.377,71.431889645814735,71.89993786287185,7.330062692748227,52.525,85.5326829268293,72.00180974553466,72.46460975609754,7.146260555303423,52.777,85.4963414634146,72.650667310236,73.189,7.214174570930475,52.91,85.1558536585366,72.43648149305425,73.191,7.27388678068798,52.554,84.928,72.22972227636993,73.03817732167286,7.37462739068953,52.305,84.6956097560976,71.99994726746894,72.896,7.4821126234681765,52.043,84.231,71.69822203732907,72.90475804200615,7.6057127485964475,51.101,84.2526829268293,23.572069250555145,23.572069250555145,13.001172275994527,4.89518090216668,85.1223455605238,23.941818956205392,23.941818956205392,13.315829022309066,5.37867032806067,81.0088337801126,25.550028851583466,25.550028851583466,14.9812332919411,5.49695736300986,93.3069571843647,25.496505174634994,25.496505174634994,15.188201656946806,5.12673961318144,88.7878831964248,26.28503463476783,25.671521841886552,15.839193275737639,5.27717772615425,104.911460730569,27.644530064947574,27.1899593778023,17.14392185825806,5.47628221924294,107.144665250434,4.039348709583283,4.039348709583283,1.300598647328777,0.348516702651978,10.7033452987671,4.351160728845044,4.351160728845044,1.5518323085175922,0.381919115781784,14.1951599121094,4.429295083794456,4.429295083794456,1.4210578950926342,0.359637647867203,10.5389995574951,4.274549370526143,4.274549370526143,1.5296270139685244,0.358478993177414,13.7686548233032,4.220952550712086,4.220952550712086,1.46671153421544,0.419998496770859,15.3769998550415,4.268174426147231,4.268174426147231,1.452155940471965,0.396354019641876,13.5749998092651,4.3393595651001995,4.3393595651001995,1.5810445413350596,0.393045634031296,13.5129995346069,4.375258518338769,4.375258518338769,1.4900140818142866,0.436954915523529,13.6470003128052,10.898117143207683,9.332312737392641,9.842075212105023,2.5,51,10.607904106808064,9.2,9.594516693724666,2.5,49.9,10.31552816758421,8.7,9.356896446729891,2.5,51.9,10.118860030877425,9.1,9.147485527796357,2.5,54,10.206392242347688,9.383160671075675,9.182340891110094,2.5,56.6,10.239330986257952,9.055103942836425,9.147704783972149,2.5,57.7,10.193457199333814,9.149999999999999,8.98188972664484,2.5,58.2,1346.7158383901012,510.5646807965505,2095.6208896561066,17.64008904,12012.24121094,1203.4064879744633,463.227737425,1902.769778218747,17.21605492,11758.42480469,1143.8215774116657,484.32924394561803,1778.3957446556556,15.88729572,10658.39746094,1136.8277440793395,465.029800415,1777.0588997474463,17.87852287,10280.52636719,1082.216176795521,447.892342925808,1689.865999617994,18.74936485,9902.81835938,1035.9077566062297,415.2087983562395,1625.699885024142,19.16795921,9599.890625,1010.916290114081,404.748191555385,1596.0398230274036,17.71483231,9248.93457031,20.36333618349383,15.9347404865005,16.872145112511358,1.3,76,20.89005806774964,16.2,17.29241959317491,1.4,78.1,21.419229176221773,16.65,17.711316826237926,1.4,80.3,21.982832056300662,17,18.127323868176376,1.5,82.6,22.532958546680753,17.4984953181131,18.558705833519785,1.5,85,23.09474087229761,18.1257984921179,18.996093636220472,1.6,87.4,23.69888714926329,18.75,19.41370762644485,1.7,89.9,24.33141989943597,18.88038187402215,19.909772925393103,1.8,95.3
